Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Incoming,1990,Cayman Islands,All,"< 10,000",100,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Buddhist,"< 10,000",1.3,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Christian,"< 10,000",75.4,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Hindu,"< 10,000",0.9,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Jew,"< 10,000",1.4,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Muslim,"< 10,000",1.2,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Other,"< 10,000",3.4,Latin America-Caribbean,1,136
Incoming,1990,Cayman Islands,Unaffiliated,"< 10,000",16.2,Latin America-Caribbean,1,136
Incoming,1990,Central African Republic,All,"70,000",100,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Christian,"40,000",58.5,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Hindu,"< 10,000",0,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Jew,"< 10,000",0.2,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Muslim,"20,000",33.2,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Other,"< 10,000",0.9,Sub-Saharan Africa,1,140
Incoming,1990,Central African Republic,Unaffiliated,"< 10,000",7,Sub-Saharan Africa,1,140
Incoming,1990,Sri Lanka,All,"40,000",100,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Buddhist,"< 10,000",0.4,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Christian,"< 10,000",9.5,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Hindu,"30,000",72.9,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Jew,"< 10,000",0,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Muslim,"< 10,000",13.5,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Other,"< 10,000",1.5,Asia-Pacific,1,144
Incoming,1990,Sri Lanka,Unaffiliated,"< 10,000",2.1,Asia-Pacific,1,144
Incoming,1990,Chad,All,"70,000",100,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Christian,"20,000",24.3,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Hindu,"< 10,000",0,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Jew,"< 10,000",0,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Muslim,"50,000",70.7,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Other,"< 10,000",4.6,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Unaffiliated,"< 10,000",0.4,Sub-Saharan Africa,1,148
Incoming,1990,Chile,All,"110,000",100,Latin America-Caribbean,1,152
Incoming,1990,Chile,Buddhist,"< 10,000",1.2,Latin America-Caribbean,1,152
Incoming,1990,Chile,Christian,"80,000",78.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,152
Incoming,1990,Chile,Jew,"< 10,000",1.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Muslim,"< 10,000",0.7,Latin America-Caribbean,1,152
Incoming,1990,Chile,Other,"< 10,000",3.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Unaffiliated,"20,000",14.3,Latin America-Caribbean,1,152
Incoming,1990,China,All,"380,000",100,Asia-Pacific,1,156
Incoming,1990,China,Buddhist,"60,000",15,Asia-Pacific,1,156
Incoming,1990,China,Christian,"50,000",12.7,Asia-Pacific,1,156
Incoming,1990,China,Hindu,"< 10,000",0.4,Asia-Pacific,1,156
Incoming,1990,China,Jew,"< 10,000",0,Asia-Pacific,1,156
Incoming,1990,China,Muslim,"< 10,000",2.1,Asia-Pacific,1,156
Incoming,1990,China,Other,"140,000",37.3,Asia-Pacific,1,156
Incoming,1990,China,Unaffiliated,"120,000",32.6,Asia-Pacific,1,156
Incoming,1990,Colombia,All,"100,000",100,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Buddhist,"< 10,000",1.3,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Christian,"80,000",80.5,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Hindu,"< 10,000",0.3,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Jew,"< 10,000",1.5,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Muslim,"< 10,000",1.1,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Other,"< 10,000",2.9,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Unaffiliated,"10,000",12.4,Latin America-Caribbean,1,170
Incoming,1990,Comoros,All,"10,000",100,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Christian,"< 10,000",28.5,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Hindu,"< 10,000",0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Jew,"< 10,000",0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Muslim,"< 10,000",64.4,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Other,"< 10,000",6.5,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Unaffiliated,"< 10,000",0.6,Sub-Saharan Africa,1,174
Incoming,1990,Mayotte,All,"20,000",100,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Christian,"< 10,000",14.8,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Hindu,"< 10,000",0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Jew,"< 10,000",0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Muslim,"10,000",82.6,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Other,"< 10,000",2.2,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Unaffiliated,"< 10,000",0.3,Sub-Saharan Africa,1,175
Incoming,1990,Republic of the Congo,All,"130,000",100,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Christian,"100,000",78.4,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Hindu,"< 10,000",0,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Jew,"< 10,000",0.1,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Muslim,"20,000",14.2,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Other,"< 10,000",2.8,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Unaffiliated,"< 10,000",4.4,Sub-Saharan Africa,1,178
Incoming,1990,Democratic Republic of the Congo,All,"750,000",100,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Christian,"560,000",73.8,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Hindu,"< 10,000",0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Jew,"< 10,000",0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Muslim,"90,000",12,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Other,"40,000",5.6,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Unaffiliated,"60,000",8.6,Sub-Saharan Africa,1,180
Incoming,1990,Cook Islands,All,"< 10,000",100,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Buddhist,"< 10,000",1.7,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Christian,"< 10,000",80.3,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Hindu,"< 10,000",2.2,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Jew,"< 10,000",0.4,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Muslim,"< 10,000",1.6,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Other,"< 10,000",0.5,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Unaffiliated,"< 10,000",13,Asia-Pacific,1,184
Incoming,1990,Costa Rica,All,"420,000",100,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Buddhist,"< 10,000",0.7,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Christian,"350,000",82.8,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Jew,"< 10,000",0.7,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Muslim,"< 10,000",0.3,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Other,"< 10,000",2.4,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Unaffiliated,"50,000",13,Latin America-Caribbean,1,188
Incoming,1990,Croatia,All,"480,000",100,Europe,1,191
Incoming,1990,Croatia,Buddhist,"< 10,000",0.1,Europe,1,191
Incoming,1990,Croatia,Christian,"350,000",73.4,Europe,1,191
Incoming,1990,Croatia,Hindu,"< 10,000",0,Europe,1,191
Incoming,1990,Croatia,Jew,"< 10,000",0.1,Europe,1,191
Incoming,1990,Croatia,Muslim,"20,000",4.3,Europe,1,191
Incoming,1990,Croatia,Other,"< 10,000",0.1,Europe,1,191
Incoming,1990,Croatia,Unaffiliated,"110,000",22.1,Europe,1,191
Incoming,1990,Cuba,All,"30,000",100,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Buddhist,"< 10,000",1,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Christian,"30,000",74.1,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Hindu,"< 10,000",0.3,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Jew,"< 10,000",2,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Muslim,"< 10,000",2,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Other,"< 10,000",1.6,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Unaffiliated,"< 10,000",18.9,Latin America-Caribbean,1,192
Incoming,1990,Cyprus,All,"40,000",100,Asia-Pacific,1,196
Incoming,1990,Cyprus,Buddhist,"< 10,000",3.9,Asia-Pacific,1,196
Incoming,1990,Cyprus,Christian,"40,000",80.3,Asia-Pacific,1,196
Incoming,1990,Cyprus,Hindu,"< 10,000",1.7,Asia-Pacific,1,196
Incoming,1990,Cyprus,Jew,"< 10,000",0.4,Asia-Pacific,1,196
Incoming,1990,Cyprus,Muslim,"< 10,000",5.8,Asia-Pacific,1,196
Incoming,1990,Cyprus,Other,"< 10,000",0.4,Asia-Pacific,1,196
Incoming,1990,Cyprus,Unaffiliated,"< 10,000",7.7,Asia-Pacific,1,196
Incoming,1990,Czech Republic,All,"110,000",100,Europe,1,203
Incoming,1990,Czech Republic,Buddhist,"< 10,000",1.3,Europe,1,203
Incoming,1990,Czech Republic,Christian,"50,000",48.8,Europe,1,203
Incoming,1990,Czech Republic,Hindu,"< 10,000",0.2,Europe,1,203
Incoming,1990,Czech Republic,Jew,"< 10,000",0.5,Europe,1,203
Incoming,1990,Czech Republic,Muslim,"< 10,000",2.6,Europe,1,203
Incoming,1990,Czech Republic,Other,"< 10,000",2.1,Europe,1,203
Incoming,1990,Czech Republic,Unaffiliated,"50,000",44.6,Europe,1,203
Incoming,1990,Benin,All,"80,000",100,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Christian,"30,000",33.3,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Hindu,"< 10,000",0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Jew,"< 10,000",0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Muslim,"40,000",54.8,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Other,"< 10,000",8,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Unaffiliated,"< 10,000",3.8,Sub-Saharan Africa,1,204
Incoming,1990,Denmark,All,"240,000",100,Europe,1,208
Incoming,1990,Denmark,Buddhist,"< 10,000",3.3,Europe,1,208
Incoming,1990,Denmark,Christian,"100,000",42.3,Europe,1,208
Incoming,1990,Denmark,Hindu,"< 10,000",1.2,Europe,1,208
Incoming,1990,Denmark,Jew,"< 10,000",0.9,Europe,1,208
Incoming,1990,Denmark,Muslim,"50,000",22.3,Europe,1,208
Incoming,1990,Denmark,Other,"< 10,000",1.5,Europe,1,208
Incoming,1990,Denmark,Unaffiliated,"70,000",28.5,Europe,1,208
Incoming,1990,Dominica,All,"< 10,000",100,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Buddhist,"< 10,000",0.8,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Christian,"< 10,000",69.6,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Hindu,"< 10,000",0.7,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Jew,"< 10,000",1.1,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Muslim,"< 10,000",1.5,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Other,"< 10,000",4.7,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Unaffiliated,"< 10,000",21.3,Latin America-Caribbean,1,212
Incoming,1990,Dominican Republic,All,"290,000",100,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Buddhist,"< 10,000",1,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Christian,"230,000",79,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Hindu,"< 10,000",0.2,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Jew,"< 10,000",1.4,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Muslim,"< 10,000",0.7,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Other,"< 10,000",3.3,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Unaffiliated,"40,000",14.4,Latin America-Caribbean,1,214
Incoming,1990,Ecuador,All,"80,000",100,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Buddhist,"< 10,000",1.1,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Christian,"60,000",80.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Jew,"< 10,000",1.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Muslim,"< 10,000",0.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Other,"< 10,000",2.6,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Unaffiliated,"< 10,000",12.5,Latin America-Caribbean,1,218
Incoming,1990,El Salvador,All,"50,000",100,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Buddhist,"< 10,000",1.1,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Christian,"40,000",79.6,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Jew,"< 10,000",1.7,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Muslim,"< 10,000",0.6,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Other,"< 10,000",3.2,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Unaffiliated,"< 10,000",13.3,Latin America-Caribbean,1,222
Incoming,1990,Equatorial Guinea,All,"< 10,000",100,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Buddhist,"< 10,000",0.4,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Christian,"< 10,000",76.7,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Hindu,"< 10,000",0,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Jew,"< 10,000",0.5,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Muslim,"< 10,000",6.9,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Other,"< 10,000",2,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Unaffiliated,"< 10,000",13.5,Sub-Saharan Africa,1,226
Incoming,1990,Ethiopia,All,"1,160,000",100,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Christian,"670,000",58.4,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Hindu,"< 10,000",0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Jew,"< 10,000",0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Muslim,"430,000",36.8,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Other,"30,000",2.6,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Unaffiliated,"30,000",2.2,Sub-Saharan Africa,1,231
Incoming,1990,Eritrea,All,"10,000",100,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Christian,"< 10,000",76,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Jew,"< 10,000",0,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Muslim,"< 10,000",18,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Other,"< 10,000",2.1,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Unaffiliated,"< 10,000",3.7,Sub-Saharan Africa,1,232
Incoming,1990,Estonia,All,"380,000",100,Europe,1,233
Incoming,1990,Estonia,Buddhist,"< 10,000",0.1,Europe,1,233
Incoming,1990,Estonia,Christian,"210,000",55.8,Europe,1,233
Incoming,1990,Estonia,Hindu,"< 10,000",0,Europe,1,233
Incoming,1990,Estonia,Jew,"< 10,000",0.3,Europe,1,233
Incoming,1990,Estonia,Muslim,"10,000",3.7,Europe,1,233
Incoming,1990,Estonia,Other,"< 10,000",0.1,Europe,1,233
Incoming,1990,Estonia,Unaffiliated,"150,000",40,Europe,1,233
Incoming,1990,Faeroe Islands,All,"< 10,000",100,Europe,1,234
Incoming,1990,Faeroe Islands,Buddhist,"< 10,000",0.9,Europe,1,234
Incoming,1990,Faeroe Islands,Christian,"< 10,000",55.8,Europe,1,234
Incoming,1990,Faeroe Islands,Hindu,"< 10,000",0.7,Europe,1,234
Incoming,1990,Faeroe Islands,Jew,"< 10,000",0.4,Europe,1,234
Incoming,1990,Faeroe Islands,Muslim,"< 10,000",4.4,Europe,1,234
Incoming,1990,Faeroe Islands,Other,"< 10,000",0.9,Europe,1,234
Incoming,1990,Faeroe Islands,Unaffiliated,"< 10,000",36.9,Europe,1,234
Incoming,1990,Falkland Islands,All,"< 10,000",100,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Buddhist,"< 10,000",1.4,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Christian,"< 10,000",60.5,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Hindu,"< 10,000",1.4,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Jew,"< 10,000",1.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Muslim,"< 10,000",4.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Other,"< 10,000",2.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Unaffiliated,"< 10,000",29.1,Latin America-Caribbean,1,238
Incoming,1990,Fiji,All,"10,000",100,Asia-Pacific,1,242
Incoming,1990,Fiji,Buddhist,"< 10,000",3.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Christian,"< 10,000",53.9,Asia-Pacific,1,242
Incoming,1990,Fiji,Hindu,"< 10,000",8.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Jew,"< 10,000",0.7,Asia-Pacific,1,242
Incoming,1990,Fiji,Muslim,"< 10,000",18.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Other,"< 10,000",1.5,Asia-Pacific,1,242
Incoming,1990,Fiji,Unaffiliated,"< 10,000",13.1,Asia-Pacific,1,242
Incoming,1990,Finland,All,"60,000",100,Europe,1,246
Incoming,1990,Finland,Buddhist,"< 10,000",2.3,Europe,1,246
Incoming,1990,Finland,Christian,"30,000",51.5,Europe,1,246
Incoming,1990,Finland,Hindu,"< 10,000",0.7,Europe,1,246
Incoming,1990,Finland,Jew,"< 10,000",0.8,Europe,1,246
Incoming,1990,Finland,Muslim,"< 10,000",6.1,Europe,1,246
Incoming,1990,Finland,Other,"< 10,000",1.2,Europe,1,246
Incoming,1990,Finland,Unaffiliated,"20,000",37.3,Europe,1,246
Incoming,1990,France,All,"5,900,000",100,Europe,1,250
Incoming,1990,France,Buddhist,"150,000",2.5,Europe,1,250
Incoming,1990,France,Christian,"2,670,000",45.3,Europe,1,250
Incoming,1990,France,Hindu,"40,000",0.7,Europe,1,250
Incoming,1990,France,Jew,"50,000",0.8,Europe,1,250
Incoming,1990,France,Muslim,"1,510,000",25.5,Europe,1,250
Incoming,1990,France,Other,"40,000",0.7,Europe,1,250
Incoming,1990,France,Unaffiliated,"1,440,000",24.5,Europe,1,250
Incoming,1990,French Guiana,All,"60,000",100,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Buddhist,"< 10,000",1.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Christian,"50,000",77.7,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Jew,"< 10,000",0.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Muslim,"< 10,000",0.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Other,"< 10,000",4.1,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Unaffiliated,"< 10,000",14.7,Latin America-Caribbean,1,254
Incoming,1990,French Polynesia,All,"30,000",100,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Buddhist,"< 10,000",1.6,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Christian,"20,000",63.6,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Hindu,"< 10,000",1.2,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Jew,"< 10,000",1.1,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Muslim,"< 10,000",3.1,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Other,"< 10,000",0.9,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Unaffiliated,"< 10,000",28.5,Asia-Pacific,1,258
Incoming,1990,Djibouti,All,"120,000",100,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Christian,"20,000",16.1,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Hindu,"< 10,000",0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Jew,"< 10,000",0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Muslim,"100,000",81.1,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Other,"< 10,000",2.5,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Unaffiliated,"< 10,000",0.2,Sub-Saharan Africa,1,262
Incoming,1990,Gabon,All,"130,000",100,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Christian,"70,000",55.7,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Hindu,"< 10,000",0,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Jew,"< 10,000",0,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Muslim,"40,000",32.1,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Other,"< 10,000",7.4,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Unaffiliated,"< 10,000",4.7,Sub-Saharan Africa,1,266
Incoming,1990,Georgia,All,"300,000",100,Europe,1,268
Incoming,1990,Georgia,Buddhist,"< 10,000",0.2,Europe,1,268
Incoming,1990,Georgia,Christian,"240,000",77.7,Europe,1,268
Incoming,1990,Georgia,Hindu,"< 10,000",0.1,Europe,1,268
Incoming,1990,Georgia,Jew,"10,000",3.8,Europe,1,268
Incoming,1990,Georgia,Muslim,"30,000",9,Europe,1,268
Incoming,1990,Georgia,Other,"< 10,000",0.3,Europe,1,268
Incoming,1990,Georgia,Unaffiliated,"30,000",8.9,Europe,1,268
Incoming,1990,Gambia,All,"120,000",100,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Christian,"20,000",13.2,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Hindu,"< 10,000",0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Jew,"< 10,000",0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Muslim,"100,000",84.4,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Other,"< 10,000",2,Sub-Saharan Africa,1,270
